,cand_nm,contbr_zip,contbr_occupation,contb_receipt_amt,occ_cat,converted_date,zip,income
7199,"Biden, Joseph R Jr",20010,HEALTH CARE,50.0,other,201909,20010.0,66404.0
7200,"Biden, Joseph R Jr",20008,ATTORNEY,25.0,law,201909,20008.0,111074.0
7201,"Biden, Joseph R Jr",20018,NOT EMPLOYED,29.0,not employed or unknown,201909,20018.0,58821.0
7202,"Biden, Joseph R Jr",20006,RETIRED,2800.0,retired,201908,20006.0,34125.0
7203,"Biden, Joseph R Jr",20003,ATTORNEY,500.0,law,201907,20003.0,112083.0
7204,"Biden, Joseph R Jr",20016,NOT EMPLOYED,100.0,not employed or unknown,201907,20016.0,124080.0
7205,"Biden, Joseph R Jr",20007,CHAIR,1800.0,other,201908,20007.0,119267.0
7206,"Biden, Joseph R Jr",20016,VICE CHAIRMAN,171.48,leadership,201909,20016.0,124080.0
7207,"Biden, Joseph R Jr",20008,NOT EMPLOYED,25.0,not employed or unknown,201908,20008.0,111074.0
7208,"Biden, Joseph R Jr",20015,PARTNER,500.0,leadership,201908,20015.0,161352.0
7209,"Biden, Joseph R Jr",20016,RETIRED,83.0,retired,201909,20016.0,124080.0
7210,"Biden, Joseph R Jr",20016,NOT EMPLOYED,50.0,not employed or unknown,201908,20016.0,124080.0
7211,"Biden, Joseph R Jr",20020,ATTORNEY,10.0,law,201907,20020.0,34797.0
7212,"Biden, Joseph R Jr",20015,SOCIAL WORKER,1000.0,other,201908,20015.0,161352.0
7213,"Biden, Joseph R Jr",20008,LAWYER,500.0,law,201909,20008.0,111074.0
7214,"Biden, Joseph R Jr",20001,ATTORNEY,15.0,law,201909,20001.0,85976.0
7215,"Biden, Joseph R Jr",20009,VICE PRESIDENT,1800.0,leadership,201908,20009.0,94213.0
7216,"Biden, Joseph R Jr",20016,HOMEMAKER,1000.0,not employed or unknown,201908,20016.0,124080.0
7217,"Biden, Joseph R Jr",20008,RETIRED,500.0,retired,201909,20008.0,111074.0
7218,"Biden, Joseph R Jr",20016,ATTORNEY,100.0,law,201907,20016.0,124080.0
7219,"Biden, Joseph R Jr",20011,MANAGEMENT ANALYST,50.0,leadership,201908,20011.0,62281.0
7220,"Biden, Joseph R Jr",20003,HEALTH PROFESSIONAL,10.0,other,201907,20003.0,112083.0
7221,"Biden, Joseph R Jr",20036,ATTORNEY,25.0,law,201908,20036.0,82829.0
7222,"Biden, Joseph R Jr",20005,COMMUNICATIONS,25.0,artist/comm,201908,20005.0,87676.0
7223,"Biden, Joseph R Jr",20016,HOUSEKEEPER,50.0,other,201908,20016.0,124080.0
7224,"Biden, Joseph R Jr",20036,ATTORNEY,10.0,law,201909,20036.0,82829.0
7225,"Biden, Joseph R Jr",20015,NOT EMPLOYED,50.0,not employed or unknown,201909,20015.0,161352.0
7226,"Biden, Joseph R Jr",20003,NOT EMPLOYED,44.0,not employed or unknown,201909,20003.0,112083.0
7227,"Biden, Joseph R Jr",20020,ATTORNEY,5.0,law,201907,20020.0,34797.0
7228,"Biden, Joseph R Jr",20011,LAWYER,5.0,law,201909,20011.0,62281.0
7229,"Biden, Joseph R Jr",20015,PARTNER,25.0,leadership,201907,20015.0,161352.0
7230,"Biden, Joseph R Jr",20016,AUTHOR,15.0,artist/comm,201909,20016.0,124080.0
7231,"Biden, Joseph R Jr",20016,SALES,25.0,sales,201908,20016.0,124080.0
7232,"Biden, Joseph R Jr",20008,NOT EMPLOYED,50.0,not employed or unknown,201909,20008.0,111074.0
7233,"Biden, Joseph R Jr",20016,RETIRED,50.0,retired,201909,20016.0,124080.0
7234,"Biden, Joseph R Jr",20003,NOT EMPLOYED,250.0,not employed or unknown,201908,20003.0,112083.0
7235,"Biden, Joseph R Jr",20009,COMMUNICATIONS,1000.0,artist/comm,201908,20009.0,94213.0
7236,"Biden, Joseph R Jr",20016,INFORMATION REQUESTED,1000.0,not employed or unknown,201909,20016.0,124080.0
7237,"Biden, Joseph R Jr",20020,ATTORNEY,25.0,law,201907,20020.0,34797.0
7238,"Biden, Joseph R Jr",20008,NOT EMPLOYED,150.0,not employed or unknown,201907,20008.0,111074.0
7239,"Biden, Joseph R Jr",20016,SENIOR RESEARCH SCIENTIST,10.0,science,201909,20016.0,124080.0
7240,"Biden, Joseph R Jr",20008,NOT EMPLOYED,25.0,not employed or unknown,201908,20008.0,111074.0
7241,"Biden, Joseph R Jr",20001,STUDENT,500.0,education,201909,20001.0,85976.0
7242,"Biden, Joseph R Jr",20016,HOMEMAKER,5.0,not employed or unknown,201907,20016.0,124080.0
7243,"Biden, Joseph R Jr",20015,EXECUTIVE,25.0,leadership,201909,20015.0,161352.0
7244,"Biden, Joseph R Jr",20036,ATTORNEY,100.0,law,201909,20036.0,82829.0
7245,"Biden, Joseph R Jr",20012,EXECUTIVE COACH,2800.0,leadership,201908,20012.0,80991.0
7246,"Biden, Joseph R Jr",20008,ATTORNEY,25.0,law,201909,20008.0,111074.0
7247,"Biden, Joseph R Jr",20016,STUDENT,1500.0,education,201908,20016.0,124080.0
7248,"Biden, Joseph R Jr",20008,NOT EMPLOYED,25.0,not employed or unknown,201908,20008.0,111074.0
7249,"Biden, Joseph R Jr",20009,CEO/FOUNDER,100.0,other,201907,20009.0,94213.0
7250,"Biden, Joseph R Jr",20016,GOV RELATIONS,1000.0,other,201908,20016.0,124080.0
7251,"Biden, Joseph R Jr",20002,VICE PRESIDENT,50.0,leadership,201908,20002.0,74303.0
7252,"Biden, Joseph R Jr",20008,NOT EMPLOYED,50.0,not employed or unknown,201908,20008.0,111074.0
7253,"Biden, Joseph R Jr",20008,NOT EMPLOYED,25.0,not employed or unknown,201908,20008.0,111074.0
7254,"Biden, Joseph R Jr",20037,INVESTOR,20.0,other,201907,20037.0,78176.0
7255,"Biden, Joseph R Jr",20008,FOREIGN POLICY ANALYST,100.0,business/gov,201907,20008.0,111074.0
7256,"Biden, Joseph R Jr",20016,AUTHOR,25.0,artist/comm,201909,20016.0,124080.0
7257,"Biden, Joseph R Jr",20008,NOT EMPLOYED,49.0,not employed or unknown,201909,20008.0,111074.0
7258,"Biden, Joseph R Jr",20011,INFORMATION REQUESTED,20.0,not employed or unknown,201907,20011.0,62281.0
7259,"Biden, Joseph R Jr",20036,ATTORNEY,5.0,law,201907,20036.0,82829.0
7260,"Biden, Joseph R Jr",20003,NOT EMPLOYED,44.0,not employed or unknown,201908,20003.0,112083.0
7261,"Biden, Joseph R Jr",20007,CEO,2800.0,leadership,201909,20007.0,119267.0
7262,"Biden, Joseph R Jr",20036,ATTORNEY,100.0,law,201907,20036.0,82829.0
7263,"Biden, Joseph R Jr",20037,HOTEL CONSULTING,100.0,business/gov,201907,20037.0,78176.0
7264,"Biden, Joseph R Jr",20011,MANAGEMENT ANALYST,20.0,leadership,201908,20011.0,62281.0
7265,"Biden, Joseph R Jr",20015,PRESIDENT,2800.0,leadership,201908,20015.0,161352.0
7266,"Biden, Joseph R Jr",20010,REALTOR,100.0,real estate/construction,201908,20010.0,66404.0
7267,"Biden, Joseph R Jr",20018,NOT EMPLOYED,25.0,not employed or unknown,201907,20018.0,58821.0
7268,"Biden, Joseph R Jr",20003,NOT EMPLOYED,50.0,not employed or unknown,201908,20003.0,112083.0
7269,"Biden, Joseph R Jr",20016,ATTORNEY,250.0,law,201909,20016.0,124080.0
7270,"Biden, Joseph R Jr",20016,NOT EMPLOYED,75.0,not employed or unknown,201909,20016.0,124080.0
7271,"Biden, Joseph R Jr",20003,HEALTH PROFESSIONAL,50.0,other,201908,20003.0,112083.0
7272,"Biden, Joseph R Jr",20018,NOT EMPLOYED,25.0,not employed or unknown,201907,20018.0,58821.0
7273,"Biden, Joseph R Jr",20004,CONSULTANT,300.0,business/gov,201909,20004.0,135859.0
7274,"Biden, Joseph R Jr",20009,PHYSICIAN PSYCHIATRIST,500.0,healthcare,201909,20009.0,94213.0
7275,"Biden, Joseph R Jr",20007,NOT EMPLOYED,62.0,not employed or unknown,201909,20007.0,119267.0
7276,"Biden, Joseph R Jr",20007,NOT EMPLOYED,50.0,not employed or unknown,201908,20007.0,119267.0
7277,"Biden, Joseph R Jr",20007,ATTORNEY,1000.0,law,201908,20007.0,119267.0
7278,"Biden, Joseph R Jr",20009,PUBLIC POLICY ADVISOR,1800.0,business/gov,201908,20009.0,94213.0
7279,"Biden, Joseph R Jr",20008,NOT EMPLOYED,49.0,not employed or unknown,201909,20008.0,111074.0
7280,"Biden, Joseph R Jr",20036,ATTORNEY,5.0,law,201908,20036.0,82829.0
7281,"Biden, Joseph R Jr",20012,NOT EMPLOYED,25.0,not employed or unknown,201907,20012.0,80991.0
7282,"Biden, Joseph R Jr",20015,CEO,100.0,leadership,201909,20015.0,161352.0
7283,"Biden, Joseph R Jr",20018,NOT EMPLOYED,25.0,not employed or unknown,201908,20018.0,58821.0
7284,"Biden, Joseph R Jr",20008,GOVERNMENT OFFICIAL,500.0,business/gov,201909,20008.0,111074.0
7285,"Biden, Joseph R Jr",20007,PROGRAM MANAGER,25.0,business/gov,201908,20007.0,119267.0
7286,"Biden, Joseph R Jr",20003,CHIEF OF STAFF,100.0,leadership,201909,20003.0,112083.0
7287,"Biden, Joseph R Jr",20009,ATTORNEY,1000.0,law,201908,20009.0,94213.0
7288,"Biden, Joseph R Jr",20008,ATTORNEY,15.0,law,201909,20008.0,111074.0
7289,"Biden, Joseph R Jr",20016,AUTHOR,10.0,artist/comm,201907,20016.0,124080.0
7290,"Biden, Joseph R Jr",20009,DIPLOMAT,250.0,business/gov,201909,20009.0,94213.0
7291,"Biden, Joseph R Jr",20005,STAFFER,20.0,other,201907,20005.0,87676.0
7292,"Biden, Joseph R Jr",20006,LAWYER,1000.0,law,201908,20006.0,34125.0
7293,"Biden, Joseph R Jr",20007,REAL ESTATE,1000.0,real estate/construction,201907,20007.0,119267.0
7294,"Biden, Joseph R Jr",20016,CONSULTANT,50.0,business/gov,201907,20016.0,124080.0
7295,"Biden, Joseph R Jr",20008,NOT EMPLOYED,25.0,not employed or unknown,201907,20008.0,111074.0
7296,"Biden, Joseph R Jr",20016,CEO,150.0,leadership,201908,20016.0,124080.0
7297,"Biden, Joseph R Jr",20009,CHIEF OF STAFF,50.0,leadership,201909,20009.0,94213.0
7298,"Biden, Joseph R Jr",20001,SENIOR MEMBER,150.0,leadership,201908,20001.0,85976.0
7299,"Biden, Joseph R Jr",20002,MARKETING EXECUTIVE,50.0,leadership,201909,20002.0,74303.0
7300,"Biden, Joseph R Jr",20007,CEO,1000.0,leadership,201908,20007.0,119267.0
7301,"Biden, Joseph R Jr",20001,SENIOR FELLOW,1000.0,leadership,201908,20001.0,85976.0
7302,"Biden, Joseph R Jr",20007,PROGRAM MANAGER,10.0,business/gov,201907,20007.0,119267.0
7303,"Biden, Joseph R Jr",20003,NOT EMPLOYED,30.0,not employed or unknown,201909,20003.0,112083.0
7304,"Biden, Joseph R Jr",20016,HOMEMAKER,25.0,not employed or unknown,201909,20016.0,124080.0
7305,"Biden, Joseph R Jr",20008,NOT EMPLOYED,12.0,not employed or unknown,201909,20008.0,111074.0
7306,"Biden, Joseph R Jr",20002,CONSULTANT,100.0,business/gov,201907,20002.0,74303.0
7307,"Biden, Joseph R Jr",20016,MARKET RESEARCH - SENIOR HOUSING,500.0,science,201909,20016.0,124080.0
7308,"Biden, Joseph R Jr",20007,PROGRAM MANAGER,10.0,business/gov,201907,20007.0,119267.0
7309,"Biden, Joseph R Jr",20037,PROFESSOR,100.0,education,201907,20037.0,78176.0
7310,"Biden, Joseph R Jr",20037,HOTEL CONSULTING,100.0,business/gov,201907,20037.0,78176.0
7311,"Biden, Joseph R Jr",20001,OPERATIONS,50.0,other,201908,20001.0,85976.0
7312,"Biden, Joseph R Jr",20005,LOBBYIST,1000.0,other,201908,20005.0,87676.0
7313,"Biden, Joseph R Jr",20016,LAWYER,150.0,law,201908,20016.0,124080.0
7314,"Biden, Joseph R Jr",20009,NOT EMPLOYED,200.0,not employed or unknown,201909,20009.0,94213.0
7315,"Biden, Joseph R Jr",20003,CONSULTANT,500.0,business/gov,201907,20003.0,112083.0
7316,"Biden, Joseph R Jr",20016,ATTORNEY,800.0,law,201908,20016.0,124080.0
7317,"Biden, Joseph R Jr",20008,ATTORNEY,500.0,law,201909,20008.0,111074.0
7318,"Biden, Joseph R Jr",20009,CHIEF OF STAFF,50.0,leadership,201908,20009.0,94213.0
7319,"Biden, Joseph R Jr",20012,NOT EMPLOYED,20.0,not employed or unknown,201907,20012.0,80991.0
7320,"Biden, Joseph R Jr",20007,NOT EMPLOYED,50.0,not employed or unknown,201907,20007.0,119267.0
7321,"Biden, Joseph R Jr",20011,INFORMATION REQUESTED,5.0,not employed or unknown,201907,20011.0,62281.0
7322,"Biden, Joseph R Jr",20036,ATTORNEY,10.5,law,201909,20036.0,82829.0
7323,"Biden, Joseph R Jr",20001,OUTREACH SPECIALIST,15.0,other,201908,20001.0,85976.0
7324,"Biden, Joseph R Jr",20005,MANAGER,1800.0,business/gov,201908,20005.0,87676.0
7325,"Biden, Joseph R Jr",20015,EXECUTIVE DIRECTOR,10.0,leadership,201907,20015.0,161352.0
7326,"Biden, Joseph R Jr",20001,ATTORNEY,500.0,law,201908,20001.0,85976.0
7327,"Biden, Joseph R Jr",20024,NOT EMPLOYED,250.0,not employed or unknown,201907,20024.0,72389.0
7328,"Biden, Joseph R Jr",20001,SENIOR DIRECTOR GOVERNMENT & EXTERNAL,60.65,leadership,201907,20001.0,85976.0
7329,"Biden, Joseph R Jr",20016,RETIRED,50.0,retired,201907,20016.0,124080.0
7330,"Biden, Joseph R Jr",20007,INFORMATION REQUESTED,1000.0,not employed or unknown,201907,20007.0,119267.0
7331,"Biden, Joseph R Jr",20016,AUTHOR,25.0,artist/comm,201908,20016.0,124080.0
7332,"Biden, Joseph R Jr",20010,HEALTH CARE,10.0,other,201908,20010.0,66404.0
7333,"Biden, Joseph R Jr",20016,NOT EMPLOYED,25.0,not employed or unknown,201908,20016.0,124080.0
7334,"Biden, Joseph R Jr",20007,NOT EMPLOYED,50.0,not employed or unknown,201907,20007.0,119267.0
7335,"Biden, Joseph R Jr",20015,ENTREPRENEUR,20.0,other,201909,20015.0,161352.0
7336,"Biden, Joseph R Jr",20003,NOT EMPLOYED,50.0,not employed or unknown,201909,20003.0,112083.0
7337,"Biden, Joseph R Jr",20007,NOT EMPLOYED,25.0,not employed or unknown,201909,20007.0,119267.0
7338,"Biden, Joseph R Jr",20003,RETIRED,1000.0,retired,201908,20003.0,112083.0
7339,"Biden, Joseph R Jr",20008,NOT EMPLOYED,35.0,not employed or unknown,201908,20008.0,111074.0
7340,"Biden, Joseph R Jr",20009,RESEARCH ASSISTANT,5.0,science,201909,20009.0,94213.0
7341,"Biden, Joseph R Jr",20007,LAWYER,50.0,law,201908,20007.0,119267.0
7342,"Biden, Joseph R Jr",20036,ATTORNEY,10.0,law,201908,20036.0,82829.0
7343,"Biden, Joseph R Jr",20002,NOT EMPLOYED,189.0,not employed or unknown,201909,20002.0,74303.0
7344,"Biden, Joseph R Jr",20001,SENIOR MEMBER,250.0,leadership,201907,20001.0,85976.0
7345,"Biden, Joseph R Jr",20015,EXECUTIVE DIRECTOR,500.0,leadership,201909,20015.0,161352.0
7347,"Biden, Joseph R Jr",20007,DESIGNER,1000.0,artist/comm,201909,20007.0,119267.0
7348,"Biden, Joseph R Jr",20009,CHIEF OF STAFF,50.0,leadership,201908,20009.0,94213.0
7349,"Biden, Joseph R Jr",20005,STAFFER,20.0,other,201908,20005.0,87676.0
7350,"Biden, Joseph R Jr",20016,ATTORNEY,50.0,law,201908,20016.0,124080.0
7351,"Biden, Joseph R Jr",20007,PROGRAM MANAGER,10.0,business/gov,201909,20007.0,119267.0
7352,"Biden, Joseph R Jr",20005,NOT EMPLOYED,500.0,not employed or unknown,201908,20005.0,87676.0
7353,"Biden, Joseph R Jr",20015,NOT EMPLOYED,100.0,not employed or unknown,201909,20015.0,161352.0
7354,"Biden, Joseph R Jr",20016,HOMEMAKER,25.0,not employed or unknown,201909,20016.0,124080.0
7355,"Biden, Joseph R Jr",20024,NOT EMPLOYED,250.0,not employed or unknown,201909,20024.0,72389.0
7356,"Biden, Joseph R Jr",20001,LAWYER,500.0,law,201907,20001.0,85976.0
7357,"Biden, Joseph R Jr",20001,EXECUTIVE,25.0,leadership,201909,20001.0,85976.0
7358,"Biden, Joseph R Jr",20015,NOT EMPLOYED,25.0,not employed or unknown,201907,20015.0,161352.0
7359,"Biden, Joseph R Jr",20007,CONSULTANT,1000.0,business/gov,201908,20007.0,119267.0
7360,"Biden, Joseph R Jr",20016,CONSULTANT,2800.0,business/gov,201909,20016.0,124080.0
7361,"Biden, Joseph R Jr",20008,FOREIGN POLICY ANALYST,100.0,business/gov,201908,20008.0,111074.0
7362,"Biden, Joseph R Jr",20008,SALES,250.0,sales,201908,20008.0,111074.0
7363,"Biden, Joseph R Jr",20016,INDEPENDENT CONSULTANT,250.0,business/gov,201908,20016.0,124080.0
7364,"Biden, Joseph R Jr",20016,NOT EMPLOYED,3.0,not employed or unknown,201908,20016.0,124080.0
7365,"Biden, Joseph R Jr",20016,BUSINESS ADVISOR,100.0,other,201907,20016.0,124080.0
7366,"Biden, Joseph R Jr",20020,PRIZE FIGHTER,25.0,other,201908,20020.0,34797.0
7367,"Biden, Joseph R Jr",20008,NOT EMPLOYED,25.0,not employed or unknown,201909,20008.0,111074.0
7368,"Biden, Joseph R Jr",20016,NOT EMPLOYED,100.0,not employed or unknown,201909,20016.0,124080.0
7369,"Biden, Joseph R Jr",20008,FOREIGN POLICY ANALYST,100.0,business/gov,201909,20008.0,111074.0
7370,"Biden, Joseph R Jr",20005,RETIRED,2800.0,retired,201908,20005.0,87676.0
7371,"Biden, Joseph R Jr",20011,MANAGEMENT ANALYST,50.0,leadership,201909,20011.0,62281.0
7372,"Biden, Joseph R Jr",20002,TELEVISION PRODUCERS,500.0,other,201908,20002.0,74303.0
7373,"Biden, Joseph R Jr",20024,RETIRED,150.0,retired,201908,20024.0,72389.0
7374,"Biden, Joseph R Jr",20011,REALTOR,50.0,real estate/construction,201909,20011.0,62281.0
7375,"Biden, Joseph R Jr",20018,SENIOR ADVISOR,250.0,leadership,201909,20018.0,58821.0
7376,"Biden, Joseph R Jr",20009,RESEARCH ASSISTANT,35.0,science,201908,20009.0,94213.0
7377,"Biden, Joseph R Jr",20011,REALTOR,50.0,real estate/construction,201907,20011.0,62281.0
7378,"Biden, Joseph R Jr",20001,SOFTWARE ARCHITECT,1000.0,real estate/construction,201908,20001.0,85976.0
7379,"Biden, Joseph R Jr",20024,NOT EMPLOYED,15.0,not employed or unknown,201908,20024.0,72389.0
7380,"Biden, Joseph R Jr",20020,NOT EMPLOYED,50.0,not employed or unknown,201908,20020.0,34797.0
7381,"Biden, Joseph R Jr",20005,MANAGER,5.0,business/gov,201909,20005.0,87676.0
7382,"Biden, Joseph R Jr",20008,NOT EMPLOYED,50.0,not employed or unknown,201909,20008.0,111074.0
7383,"Biden, Joseph R Jr",20024,PEACE RESEARCH,10.0,science,201907,20024.0,72389.0
7384,"Biden, Joseph R Jr",20016,CONSULTANT,5.0,business/gov,201907,20016.0,124080.0
7385,"Biden, Joseph R Jr",20003,CONSULTANT,25.0,business/gov,201907,20003.0,112083.0
7386,"Biden, Joseph R Jr",20016,NOT EMPLOYED,50.0,not employed or unknown,201907,20016.0,124080.0
7387,"Biden, Joseph R Jr",20016,FELLOW,50.0,other,201907,20016.0,124080.0
7388,"Biden, Joseph R Jr",20008,INTERIOR DESIGNER,25.0,artist/comm,201909,20008.0,111074.0
7389,"Biden, Joseph R Jr",20011,NOT EMPLOYED,50.0,not employed or unknown,201909,20011.0,62281.0
7390,"Biden, Joseph R Jr",20011,LAWYER,5.0,law,201908,20011.0,62281.0
7391,"Biden, Joseph R Jr",20016,GLOBAL VICE CHAIR OF PUBLIC POLICY,1000.0,leadership,201908,20016.0,124080.0
7392,"Biden, Joseph R Jr",20016,REAL ESTATE,250.0,real estate/construction,201909,20016.0,124080.0
7393,"Biden, Joseph R Jr",20011,CHIEF OPERATING OFFICER,500.0,leadership,201908,20011.0,62281.0
7394,"Biden, Joseph R Jr",20008,PROFESSOR,500.0,education,201909,20008.0,111074.0
7395,"Biden, Joseph R Jr",20002,NOT EMPLOYED,50.0,not employed or unknown,201909,20002.0,74303.0
7396,"Biden, Joseph R Jr",20016,RETIRED,1000.0,retired,201908,20016.0,124080.0
7397,"Biden, Joseph R Jr",20036,ATTORNEY,10.0,law,201907,20036.0,82829.0
7398,"Biden, Joseph R Jr",20011,DIRECTOR,20.0,leadership,201909,20011.0,62281.0
7399,"Biden, Joseph R Jr",20016,RETIRED,100.0,retired,201908,20016.0,124080.0
7400,"Biden, Joseph R Jr",20015,NOT EMPLOYED,25.0,not employed or unknown,201908,20015.0,161352.0
7401,"Biden, Joseph R Jr",20007,PROGRAM MANAGER,10.0,business/gov,201907,20007.0,119267.0
7402,"Biden, Joseph R Jr",20015,EXECUTIVE DIRECTOR,15.0,leadership,201907,20015.0,161352.0
7403,"Biden, Joseph R Jr",20037,REAL ESTATE DEVELOPMENT & SERVICES,1000.0,real estate/construction,201908,20037.0,78176.0
7404,"Biden, Joseph R Jr",20037,INVESTOR,20.0,other,201909,20037.0,78176.0
7405,"Biden, Joseph R Jr",20011,DIRECTOR,20.0,leadership,201909,20011.0,62281.0
7406,"Biden, Joseph R Jr",20016,ANALYST,2000.0,business/gov,201908,20016.0,124080.0
7407,"Biden, Joseph R Jr",20017,RETIRED,25.0,retired,201908,20017.0,63022.0
7408,"Biden, Joseph R Jr",20015,NOT EMPLOYED,50.0,not employed or unknown,201908,20015.0,161352.0
7409,"Biden, Joseph R Jr",20007,PROGRAM MANAGER,25.0,business/gov,201908,20007.0,119267.0
7410,"Biden, Joseph R Jr",20008,ATTORNEY,2800.0,law,201908,20008.0,111074.0
7411,"Biden, Joseph R Jr",20008,RETIRED,1000.0,retired,201908,20008.0,111074.0
7412,"Biden, Joseph R Jr",20015,OPERATIONS,2000.0,other,201908,20015.0,161352.0
7413,"Biden, Joseph R Jr",20011,INFORMATION REQUESTED,20.0,not employed or unknown,201908,20011.0,62281.0
7414,"Biden, Joseph R Jr",20016,SALES MANAGER,15.0,sales,201909,20016.0,124080.0
7415,"Biden, Joseph R Jr",20011,INFORMATION REQUESTED,5.0,not employed or unknown,201908,20011.0,62281.0
7416,"Biden, Joseph R Jr",20037,INVESTOR,20.0,other,201908,20037.0,78176.0
7417,"Biden, Joseph R Jr",20008,NOT EMPLOYED,50.0,not employed or unknown,201908,20008.0,111074.0
7418,"Biden, Joseph R Jr",20002,FARMER,100.0,other,201909,20002.0,74303.0
7419,"Biden, Joseph R Jr",20012,NOT EMPLOYED,26.0,not employed or unknown,201909,20012.0,80991.0
7420,"Biden, Joseph R Jr",20001,SENIOR FINANCIAL ANALYST,1000.0,leadership,201908,20001.0,85976.0
7421,"Biden, Joseph R Jr",20007,PROGRAM MANAGER,25.0,business/gov,201908,20007.0,119267.0
7422,"Biden, Joseph R Jr",20008,NOT EMPLOYED,49.0,not employed or unknown,201909,20008.0,111074.0
7423,"Biden, Joseph R Jr",20009,CHIEF OF STAFF,50.0,leadership,201909,20009.0,94213.0
7424,"Biden, Joseph R Jr",20001,ATTORNEY,25.0,law,201907,20001.0,85976.0
7425,"Biden, Joseph R Jr",20012,EXECUTIVE VICE PRESIDENT,100.0,leadership,201908,20012.0,80991.0
7426,"Biden, Joseph R Jr",20017,RETIRED,25.0,retired,201909,20017.0,63022.0
7427,"Biden, Joseph R Jr",20024,NOT EMPLOYED,21.0,not employed or unknown,201909,20024.0,72389.0
7428,"Biden, Joseph R Jr",20018,NOT EMPLOYED,25.0,not employed or unknown,201907,20018.0,58821.0
7429,"Biden, Joseph R Jr",20036,ATTORNEY,50.0,law,201908,20036.0,82829.0
7430,"Biden, Joseph R Jr",20016,MANAGING DIRECTOR,250.0,leadership,201909,20016.0,124080.0
7431,"Biden, Joseph R Jr",20006,ARTS CONSULTANT,2800.0,business/gov,201909,20006.0,34125.0
7432,"Biden, Joseph R Jr",20003,HEALTH PROFESSIONAL,25.0,other,201909,20003.0,112083.0
7433,"Biden, Joseph R Jr",20001,RETIRED,250.0,retired,201907,20001.0,85976.0
7434,"Biden, Joseph R Jr",20015,ATTORNEY,1000.0,law,201909,20015.0,161352.0
7435,"Biden, Joseph R Jr",20015,NOT EMPLOYED,48.0,not employed or unknown,201909,20015.0,161352.0
7436,"Biden, Joseph R Jr",20005,COMMUNICATIONS,57.0,artist/comm,201907,20005.0,87676.0
7437,"Biden, Joseph R Jr",20001,ATTORNEY,40.0,law,201909,20001.0,85976.0
7438,"Biden, Joseph R Jr",20016,NOT EMPLOYED,110.0,not employed or unknown,201909,20016.0,124080.0
7439,"Biden, Joseph R Jr",20020,VICE PRESIDENT,50.0,leadership,201907,20020.0,34797.0
7440,"Biden, Joseph R Jr",20016,PUBLIC RELATIONS,100.0,business/gov,201907,20016.0,124080.0
7441,"Biden, Joseph R Jr",20009,CHIEF OF STAFF,50.0,leadership,201909,20009.0,94213.0
7442,"Biden, Joseph R Jr",20012,NOT EMPLOYED,25.0,not employed or unknown,201909,20012.0,80991.0
7443,"Biden, Joseph R Jr",20011,MANAGEMENT ANALYST,25.0,leadership,201909,20011.0,62281.0
7444,"Biden, Joseph R Jr",20024,PEACE RESEARCH,33.12,science,201908,20024.0,72389.0
7445,"Biden, Joseph R Jr",20015,NOT EMPLOYED,25.0,not employed or unknown,201908,20015.0,161352.0
7446,"Biden, Joseph R Jr",20018,SENIOR ADVISOR,100.0,leadership,201909,20018.0,58821.0
7447,"Biden, Joseph R Jr",20003,NOT EMPLOYED,142.0,not employed or unknown,201908,20003.0,112083.0
7448,"Biden, Joseph R Jr",20008,NOT EMPLOYED,5.0,not employed or unknown,201908,20008.0,111074.0
7449,"Biden, Joseph R Jr",20016,AUTHOR,60.0,artist/comm,201909,20016.0,124080.0
7450,"Biden, Joseph R Jr",20016,AUTHOR,250.0,artist/comm,201909,20016.0,124080.0
7451,"Biden, Joseph R Jr",20001,STUDENT,100.0,education,201909,20001.0,85976.0
7452,"Biden, Joseph R Jr",20037,ATTORNEY,1000.0,law,201908,20037.0,78176.0
7453,"Biden, Joseph R Jr",20001,POLICYMAKER,500.0,other,201908,20001.0,85976.0
7454,"Biden, Joseph R Jr",20001,LAWYER,1000.0,law,201909,20001.0,85976.0
7455,"Biden, Joseph R Jr",20008,NOT EMPLOYED,100.0,not employed or unknown,201907,20008.0,111074.0
7456,"Biden, Joseph R Jr",20017,RETIRED,25.0,retired,201909,20017.0,63022.0
7457,"Biden, Joseph R Jr",20024,NOT EMPLOYED,21.0,not employed or unknown,201909,20024.0,72389.0
7458,"Biden, Joseph R Jr",20008,NOT EMPLOYED,250.0,not employed or unknown,201909,20008.0,111074.0
7459,"Biden, Joseph R Jr",20015,NOT EMPLOYED,48.0,not employed or unknown,201909,20015.0,161352.0
7460,"Biden, Joseph R Jr",20015,NOT EMPLOYED,48.0,not employed or unknown,201909,20015.0,161352.0
7461,"Biden, Joseph R Jr",20007,NOT EMPLOYED,150.0,not employed or unknown,201909,20007.0,119267.0
7462,"Biden, Joseph R Jr",20008,NOT EMPLOYED,25.0,not employed or unknown,201909,20008.0,111074.0
7463,"Biden, Joseph R Jr",20016,NOT EMPLOYED,100.0,not employed or unknown,201908,20016.0,124080.0
7464,"Biden, Joseph R Jr",20001,PUBLIC POLICY SPECIALIST,20.0,business/gov,201909,20001.0,85976.0
7465,"Biden, Joseph R Jr",20001,EXECUTIVE,25.0,leadership,201909,20001.0,85976.0
7466,"Biden, Joseph R Jr",20015,NOT EMPLOYED,25.0,not employed or unknown,201908,20015.0,161352.0
